Date	Open	High	Low	Close	Volume	Unadjusted Close	Turnover
20000926	97.20863	97.62945	95.8829	95.8829	7843678	142.406	755094900
20000927	96.66123	96.93526	95.69369	96.38787	8984467	143.156	864774700
20000928	96.40942	98.5236	96.20945	98.38692	10162980	146.125	992141000
20000929	97.94522	98.28188	96.70365	96.70365	12344600	143.625	1202296000
20001002	97.14534	97.56616	96.37778	96.8511	8195079	143.844	793701100
20001003	97.31367	98.13442	95.79873	95.94618	13882530	142.5	1349343000
20001004	96.19867	97.12447	95.4412	96.74607	9132542	143.688	883520100
20001005	96.5562	97.52441	96.4929	97.08273	6782795	144.188	658489900
20001006	96.87198	97.38773	94.09459	94.97797	14874210	141.062	1412727000
20001009	94.47332	95.14629	93.84209	94.26292	6695316	140	633644900
20001010	94.3262	95.10455	92.70623	92.70623	9066747	137.688	853314400
20001011	92.66381	93.33712	90.98055	91.92722	15395660	136.531	1412552000
20001012	92.4322	92.64294	89.40232	89.63393	18322710	133.125	1642350000
20001013	89.50803	92.68468	89.46561	92.62139	17490990	137.562	1620321000
20001016	92.51636	93.07385	92.03292	93.04288	8404790	138.188	782003100
20001017	93.21121	93.29469	90.49644	90.72806	11631700	134.75	1064400000
20001018	89.29728	91.65385	87.63489	90.3914	16184750	134.25	1455252000
20001019	92.13795	93.89462	91.8646	93.77881	13021260	139.281	1221394000
20001020	93.16879	95.06281	93.16879	94.19962	10951180	139.906	1031599000
20001023	94.22117	94.9571	93.54787	94.62045	7856748	140.531	743410300
20001024	94.91534	95.56779	93.58961	93.98955	8540984	139.594	802761800
20001025	93.42128	93.968	91.65385	91.77975	13569010	136.312	1245569000
20001026	92.32716	92.68468	90.24395	92.03292	13880450	136.688	1277454000
20001027	92.83214	93.77881	91.9905	93.77881	14499930	139.281	1359786000
20001030	93.21121	94.9995	93.02134	94.62045	15080950	140.531	1426968000
20001031	94.947	96.74607	94.30466	96.25119	11513920	142.953	1108230000
20001101	95.77785	96.45116	95.08367	95.9253	10030500	142.469	962177000
20001102	96.38787	96.89285	95.95695	96.08286	16924090	142.703	1626116000
20001103	96.59861	96.78781	95.86201	96.13538	7703920	142.781	740620600
20001106	96.38787	97.15611	96.30371	96.80869	6003952	143.781	581235700
20001107	96.37778	96.95614	95.98792	96.78781	7769567	143.75	750216600
20001108	96.99788	96.99788	94.64131	94.64131	9094372	140.562	860706400
20001109	94.26292	95.08367	92.41132	94.28379	15795630	140.031	1489274000
20001110	93.58961	93.90538	91.92722	91.9905	12727490	136.625	1185010000
20001113	91.3172	92.23222	89.56055	91.27478	25672260	135.562	2343238000
20001114	92.55877	94.01042	92.243	93.67377	11389910	139.125	1061136000
20001115	93.63135	94.3363	92.74797	93.968	13125820	139.562	1233411000
20001116	93.968	94.17875	92.45306	92.49548	9927276	137.375	926286000
20001117	92.45306	93.58961	91.40136	92.00128	9729744	136.641	895146400
20001120	91.40136	91.82217	90.43314	90.68631	8107006	134.688	735191700
20001121	90.81222	91.69627	89.8972	91.14887	11412780	135.375	1037807000
20001122	90.45469	90.81222	88.96062	88.97141	8520488	132.141	758077600
20001124	89.97058	90.8755	89.97058	90.79134	5066934	134.844	460032900
20001127	91.88547	92.03292	91.10645	91.59056	8899364	136.031	815099300
20001128	90.98055	91.96963	89.98136	90.01301	7925216	133.688	713369900
20001129	90.47556	91.5064	89.72887	89.84468	10268870	133.438	922600200
20001130	89.21311	89.88642	87.36152	89.06567	16636700	132.281	1481762000
20001201	89.67635	90.26482	88.20316	89.02391	11268570	132.219	1003170000
20001204	88.7923	90.13891	88.53981	89.78138	10391110	133.344	932952900
20001205	90.81222	93.08463	90.49644	92.7271	13193690	137.719	1223411000
20001206	92.76885	93.14791	90.91726	91.24381	19141360	135.516	1746525000
20001207	90.81222	91.48553	89.99146	89.99146	9697069	133.656	872655000
20001208	92.28474	93.67377	90.13891	90.20219	15262140	133.969	1376703000
20001211	92.49548	93.968	92.05379	93.33712	9513646	138.625	886068100
20001212	93.04288	93.46302	92.49548	92.93718	7460050	138.031	693317200
20001213	93.75793	93.86298	91.59056	91.66463	9015953	136.141	826441700
20001214	91.48553	91.90634	90.24395	90.49644	11552540	134.406	1052134000
20001215	89.90908	89.90908	88.17809	88.45297	13422650	130.969	1187271000
20001218	89.19115	90.1414	88.99125	89.63487	10713180	132.719	960273200
20001219	89.46603	91.15446	87.80935	87.80935	14239090	130.016	1276177000
20001220	86.8699	87.08129	85.16053	85.26589	14798040	126.25	1261780000
20001221	85.09705	87.02793	84.7803	85.85684	21220110	127.125	1825548000
20001222	87.12317	88.54752	87.01781	88.43204	15077440	130.938	1333324000
20001226	88.36855	89.38161	87.98832	89.38161	6907734	132.344	617423300
20001227	89.42723	90.60197	88.91912	90.31608	7164945	133.312	647112200
20001228	89.97734	90.6975	89.82965	90.59181	12337950	133.719	1117715000
20001229	90.82419	90.97256	88.87712	88.87712	12951840	131.188	1165212000
20010102	89.42723	89.53292	86.42058	87.26743	12896930	128.812	1125499000
20010103	86.92869	92.13715	86.48426	91.45967	28682220	135	2583513000
20010104	91.41767	91.7774	90.10471	90.47529	13607800	133.547	1231169000
20010105	90.42245	90.52814	87.52216	87.52216	19058010	129.188	1696100000
20010108	87.98759	88.19965	86.50594	88.19965	9779343	130.188	862531300
20010109	88.78159	89.08849	87.68069	87.96658	8417087	129.844	740421000
20010110	87.3948	89.51192	87.26743	89.51192	12909770	132.125	1141232000
20010111	89.63895	90.43261	88.81343	89.5966	10694500	132.25	958164500
20010112	89.89334	90.59181	88.94013	89.42723	10692580	132	958213900
20010116	89.42723	90.23208	89.09933	89.99902	12608800	132.844	1134778000
20010117	91.35398	91.49151	89.8615	90.41161	11589140	133.453	1047794000
20010118	90.40145	91.93594	90.06271	91.3113	11966270	134.781	1092672000
20010119	92.26452	92.26452	90.6975	90.79304	11487440	134.016	1042977000
20010122	90.95156	91.98878	90.48545	91.39599	10407560	134.906	951210500
20010123	91.09992	92.58158	90.88788	92.11614	12492050	135.969	1150717000
20010124	92.30652	93.026	92.03146	92.3912	9151427	136.375	846709800
20010125	92.30652	92.98399	91.9041	92.15816	15968460	136.031	1471627000
20010126	91.56536	92.22183	91.08909	92.05246	10534350	135.875	966307000
20010129	91.79841	92.74687	91.71033	92.54364	9898314	136.6	913113500
20010130	92.34039	93.4379	91.99487	93.35661	10434420	137.8	967429600
20010131	93.08562	93.96634	92.54364	92.82818	14327970	137.02	1335808000
20010201	92.88238	93.45823	92.30652	93.44468	12162150	137.93	1136419000
20010202	93.08562	93.48534	91.2903	91.32417	12216610	134.8	1115686000
20010205	91.32417	92.0965	91.2903	91.99487	6425144	135.79	588926900
20010206	91.66292	92.61138	91.60872	91.72388	10489920	135.39	966399600
20010207	91.26997	91.73066	90.56539	91.24965	8485429	134.69	773067900
20010208	91.32417	91.73066	90.17246	90.186	8772670	133.12	798412800
20010209	89.63895	90.34184	88.9259	89.31883	14632190	131.84	1313456000
20010212	89.22398	90.44345	89.22398	90.34184	8567645	133.35	770044800
20010213	90.57894	90.89736	89.42723	89.60337	9723696	132.26	877623100
20010214	89.86759	89.86759	88.51941	89.46788	12399060	132.06	1106832000
20010215	89.99632	90.457	89.76597	90.33505	8750972	133.34	790679600
20010216	88.74976	88.94622	87.59804	88.34326	9498301	130.4	840055000
20010220	88.77685	88.8446	86.78506	86.98153	8502108	128.39	744920100
20010221	86.64957	87.28639	85.02362	85.10492	16105000	125.62	1390621000
20010222	85.59947	85.7282	83.34347	85.23363	31412930	125.81	2661688000
20010223	84.73907	85.05072	82.51694	84.65778	29776570	124.96	2495342000
20010226	85.22687	86.45988	84.34614	86.45988	16978530	127.62	1449034000
20010227	85.90434	86.60892	85.0304	85.66045	16849230	126.44	1446884000
20010228	85.87047	85.93143	83.51284	83.97353	21891600	123.95	1837658000
20010301	84.04128	84.41389	82.48307	84.41389	21656760	124.6	1807048000
20010302	82.99118	85.12524	82.85569	83.74319	18545670	123.61	1560401000
20010305	84.10902	84.53584	83.87868	84.50874	7813083	124.74	658055900
20010306	85.59947	86.54794	85.01684	85.41656	10209910	126.08	873960200
20010307	85.97209	86.06693	85.19976	86.02629	9405014	126.98	805858800
20010308	85.76884	86.20243	85.45721	86.12114	8937546	127.12	767321100
20010309	84.43082	85.43011	83.40444	83.57381	14790570	123.36	1244835000
20010312	82.88278	82.99118	79.77316	79.99673	20624850	118.08	1676919000
20010313	80.891	81.59557	79.62411	81.31103	19022290	120.02	1546818000
20010314	79.29892	80.81647	78.4182	79.70541	29349100	117.65	2332647000
20010315	80.24739	80.52515	79.50894	79.72573	15307190	117.68	1224862000
20010316	79.56644	79.74986	77.99046	78.12633	86140700	115.01	6729764000
20010319	78.6358	79.94685	77.99726	79.71589	14820840	117.35	1170923000
20010320	80.08951	80.46992	77.51496	77.5761	22209470	114.2	1722581000
20010321	77.56251	78.29616	76.0137	76.25826	27976880	112.26	2133456000
20010322	76.09521	76.48921	73.39161	75.48385	42139830	111.12	3180788000
20010323	76.93076	77.88857	75.74198	77.7663	18933750	114.48	1457802000
20010326	78.59505	78.98225	77.96329	78.75808	14638300	115.94	1148264000
20010327	78.5407	80.59898	78.30974	80.36802	18962450	118.31	1523916000
20010328	79.41021	79.44417	78.05161	78.14671	16124380	115.04	1268939000
20010329	77.91574	79.13849	74.2747	78.4456	17755620	115.48	1392723000
20010330	78.49316	79.26756	77.77988	79.26756	13519200	116.69	1062688000
20010402	79.00262	79.73627	77.30437	77.5761	15546880	114.2	1220061000
20010403	77.42665	77.54213	74.76379	74.98796	18895910	110.39	1437495000
20010404	75.11567	76.14957	74.24753	75.30044	21911520	110.85	1649925000
20010405	76.96473	78.45239	76.42129	78.1535	31676120	115.05	2476198000
20010406	77.43412	77.71196	76.12239	76.96473	21989980	113.3	1691488000
20010409	77.44023	78.11274	76.61149	77.82064	13299420	114.56	1029947000
20010410	78.42522	79.98761	78.23502	79.24038	26311340	116.65	2084955000
20010411	80.68729	80.82994	78.89394	79.29472	18728540	116.73	1493041000
20010412	79.00262	80.79598	78.77166	80.73484	13592220	118.85	1085292000
20010416	80.35443	80.76202	79.417	79.88571	10818040	117.6	864360000
20010417	79.68872	81.28508	79.49172	81.01336	16082280	119.26	1296565000
20010418	82.23609	85.59184	81.98476	84.23324	47830100	124	4027718000
20010419	84.40306	85.48315	83.94794	85.35409	20330330	125.65	1735214000
20010420	84.84461	85.18426	84.00228	84.57289	11227290	124.5	949530200
20010423	83.99548	84.15852	82.8135	83.03767	12441920	122.24	1037943000
20010424	83.22787	83.99548	82.26327	82.58933	14787720	121.58	1221235000
20010425	82.48064	84.00907	82.16137	83.66942	12143380	123.17	1009637000
20010426	84.04983	85.06199	83.89359	84.04304	15590160	123.72	1314838000
20010427	84.85819	85.48315	84.36909	85.44239	11848810	125.78	1005638000
20010430	85.89752	86.45455	84.68837	84.8514	15847040	124.91	1363736000
20010501	84.96009	86.37303	84.64082	86.30511	15572050	127.05	1343935000
20010502	86.54965	86.73986	85.59184	86.14886	14092300	126.82	1214726000
20010503	85.68015	85.69373	84.38268	85.05519	14612390	125.21	1240874000
20010504	83.99548	86.5089	83.85283	86.5021	17879130	127.34	1525553000
20010507	86.17604	86.52927	85.74808	85.75487	10577350	126.24	910715500
20010508	86.17604	86.33907	85.29295	85.71411	10234940	126.18	877853400
20010509	85.08237	85.96545	84.95329	85.35409	13995870	125.65	1195666000
20010510	86.44776	86.61079	85.4356	85.60542	10116880	126.02	869926300
20010511	85.59184	85.9247	84.50496	85.01443	11389070	125.15	967960200
20010514	84.84461	85.21143	84.54572	85.18426	11650220	125.4	988621600
20010515	85.28616	85.93149	84.81065	85.57825	14400410	125.98	1227281000
20010516	84.80385	87.76559	84.6544	87.59577	21958180	128.95	1922516000
20010517	87.63653	88.36339	87.33085	87.73163	17413360	129.15	1527147000
20010518	87.69087	88.13242	87.01837	88.13242	9838506	129.74	867065500
20010521	88.20035	89.55895	87.73163	89.42988	16976440	131.65	1518122000
20010522	89.55216	89.72878	89.0359	89.3144	12282050	131.48	1096898000
20010523	89.02231	89.02231	87.79957	87.79957	18152500	129.25	1601437000
20010524	87.94901	88.30904	87.32406	88.0577	11637560	129.63	1024440000
20010525	88.07128	88.10525	86.88251	87.01837	10930360	128.1	951142600
20010529	87.10667	87.1882	86.20321	86.32549	13267030	127.08	1144216000
20010530	85.99262	86.33228	84.91254	85.11633	14782560	125.3	1264164000
20010531	85.20464	86.10811	85.08916	85.55787	14537310	125.95	1243656000
20010601	85.7277	86.33907	84.99406	86.08773	13025610	126.73	1115760000
20010604	86.13528	86.56324	85.64619	86.5021	8294858	127.34	716096500
20010605	86.604	87.78597	86.45455	87.49388	13419100	128.8	1174063000
20010606	87.51426	87.51426	86.51569	86.76703	17760780	127.73	1543737000
20010607	86.30511	87.1882	86.27114	87.07951	10827760	128.19	939160000
20010608	86.74665	86.86213	85.68694	86.27114	12027960	127	1036440000
20010611	86.07414	86.26434	85.19106	85.65977	10322680	126.1	884382800
20010612	84.81744	86.09452	84.26041	85.51032	13791400	125.88	1178791000
20010613	85.70732	85.98583	84.67478	84.77668	11231260	124.8	959141400
20010614	84.35551	84.43703	82.70481	82.87463	18553360	122	1537566000
20010615	82.3681	83.38314	82.02067	83.00845	24692370	121.85	2049651000
20010618	82.87222	83.41039	82.3681	82.60653	16688520	121.26	1378520000
20010619	83.36951	83.71694	82.35447	82.96758	11350420	121.79	942686500
20010620	82.55885	83.6965	82.49753	83.40357	12898930	122.43	1073967000
20010621	83.26051	84.6843	83.21283	84.35049	17995410	123.82	1512155000
20010622	84.12568	84.20061	83.21964	83.68969	17926270	122.85	1502037000
20010625	83.98262	84.09162	82.77003	82.9199	12340530	121.72	1028879000
20010626	82.36128	83.37633	82.13647	82.80409	11752780	121.55	973105000
20010627	82.83815	83.27414	82.3681	82.7564	14833510	121.48	1230073000
20010628	83.11064	84.43224	83.06296	83.21283	15077030	122.15	1254395000
20010629	83.65563	84.47993	83.28777	83.51939	14421170	122.6	1211662000
20010702	83.65563	84.69111	83.53301	84.56167	12510080	124.13	1057861000
20010703	84.45949	84.54124	83.82594	84.54124	4848696	124.1	408118800
20010705	83.83956	84.23468	82.87903	82.89265	8099704	121.68	671418000
20010706	82.64059	82.76321	81.10101	81.10101	17125080	119.05	1396726000
20010709	81.40074	82.11604	81.20319	81.5438	12241450	119.7	999823700
20010710	81.94573	82.18417	80.52876	80.56283	12669200	118.26	1028886000
20010711	80.45383	80.992	79.76578	80.64457	22502810	118.38	1814600000
20010712	81.40755	82.74959	81.27812	82.55885	17622120	121.19	1454619000
20010713	82.32041	83.32864	82.17054	83.27414	15315720	122.24	1275428000
20010716	82.95396	83.30138	81.94573	82.23185	10151130	120.71	837327400
20010717	81.88441	83.07658	81.63236	83.00164	10965820	121.84	910120400
20010718	82.12966	82.86539	81.78905	82.43622	11316660	121.01	930686000
20010719	83.23327	83.77825	82.26591	83.15833	14800920	122.07	1230310000
20010720	82.53159	83.06977	82.37491	82.66103	9843596	121.34	814386600
20010723	82.9744	83.02889	81.03288	81.03288	11839090	118.95	969037800
20010724	81.06694	81.20319	79.53416	80.24946	18012880	117.8	1445288000
20010725	80.33121	81.39394	80.01784	81.13506	17745570	119.1	1439740000
20010726	81.10781	82.32722	80.7672	81.9866	18980240	120.35	1552298000
20010727	82.3136	82.66784	81.68687	82.29997	12450630	120.81	1024324000
20010730	82.55885	82.66784	81.95255	82.32722	12547360	120.85	1032092000
20010731	82.42941	83.57388	82.29316	82.66784	17495580	121.35	1446261000
20010801	83.09021	83.5875	82.80409	83.18558	17528170	122.11	1458058000
20010802	83.94856	83.96219	83.03571	83.5262	16250200	122.61	1357305000
20010803	83.35589	83.35589	82.36128	83.06977	15877790	121.94	1318940000
20010806	82.66784	82.77684	81.8163	81.95255	12551330	120.3	1028577000
20010807	81.93211	82.56565	81.68687	82.27272	13013280	120.77	1069523000
20010808	81.82993	82.53841	80.67863	80.74676	22288640	118.53	1818710000
20010809	80.86256	81.0465	80.29033	80.98519	20724870	118.88	1672150000
20010810	80.93069	81.63918	79.93609	81.2645	16401540	119.29	1325541000
20010813	81.47568	81.64599	80.94431	81.28493	10914590	119.32	886738500
20010814	81.84354	81.9866	80.93069	81.25087	19344430	119.27	1576685000
20010815	81.22363	81.48249	80.4402	80.5492	12507580	118.24	1011741000
20010816	80.24946	80.89663	79.70447	80.82851	15757710	118.65	1264346000
20010817	80.14727	80.29714	79.03004	79.53416	17034660	116.75	1355589000
20010820	79.56822	80.31758	79.39792	80.2699	15291940	117.83	1220880000
20010821	80.24946	80.75357	78.88699	78.90061	21257580	115.82	1677166000
20010822	79.53416	79.9974	78.87336	79.71809	17252350	117.02	1375254000
20010823	79.67722	80.05871	79.35704	79.43198	12837420	116.6	1019562000
20010824	79.84753	81.15549	79.52734	81.08056	17157520	119.02	1391070000
20010827	81.0465	81.20319	80.56283	80.59689	10903880	118.31	878463600
20010828	80.57645	80.71951	79.41835	79.41835	17683480	116.58	1412295000
20010829	79.79303	79.8271	78.45781	78.70987	23753630	115.54	1869437000
20010830	78.23981	78.84612	76.32555	77.19753	25972100	113.32	2004925000
20010831	77.25202	78.18531	77.06808	77.76295	23465770	114.15	1824733000
20010904	77.55858	79.13905	77.23159	77.26565	35928000	113.42	2775773000
20010905	77.45639	77.7902	76.26423	77.45639	31527600	113.7	2441946000
20010906	76.7411	77.1839	75.46037	75.46037	31786550	110.77	2423170000
20010907	74.94945	75.78737	74.00253	74.06384	48638000	108.72	3637870000
20010910	73.36898	75.17426	73.36898	74.96989	34362160	110.05	2558435000
20010917	68.80471	72.48338	68.12347	71.05279	47551600	104.3	3378141000
